segmentnr	original	analyzed	folio	translated
['BO_T02_D2672:54b-0']	@54b * // 'phags pa dpung bzangs kyis zhus pa'i rgyud kyi tshig gi don bshad pa'i brjod byang bzhugs//	@54b * // 'phags pa dpung bzangs kyis zhus pa'i rgyud kyi tshig gi don bshad pa'i brjod byang bzhugs//	54b	The commentary on the words of the noble Tantra Requested by Subahu
['BO_T02_D2672:54b-1']	# // chos dbyings mnyam pa nyid la rab zhugs kyang //	# // chos dbyings mnyam pa nyid la rab zhugs kyang //	54b	Although you have entered the equality of the dharmadhātu,
['BO_T02_D2672:54b-2', 'BO_T02_D2672:54b-3']	thugs rjes gtan du mya ngan mi 'da' zhing //🔽'gro ba'i don mdzad mtha' yas gzugs mnga' ba //	thugs rjes gtan du mya ngan mi 'da' zhing // 'gro ba'i don mdzad mtha' yas gzugs mnga' ba //	54b	you do not pass into nirvāṇa forever through compassion,
['BO_T02_D2672:55a-0']	dpal @55a * //	dpal @55a * //	55a	and you possess the form that accomplishes the infinite benefit of beings.🔽I pay homage to glorious
['BO_T02_D2672:55a-1']	brtan rdo rje bsnams la phyag 'tshal lo //	brtan rdo rje bsnams la phyag 'tshal lo //	55a	Sthiravajra.
['BO_T02_D2672:55a-2']	de ltar bsdus pa'i don dang dgos pa dag / slob dpon khyad par can gyis gsal mdzad kyang //	de ltar bsdus pa'i don dang dgos pa dag / slob dpon khyad par can gyis gsal mdzad kyang //	55a	Although the special master has clarified the summarized meaning and purpose,
['BO_T02_D2672:55a-3']	tshig gi don dang mtshams sbyar brgal ba'i lan //	tshig gi don dang mtshams sbyar brgal ba'i lan //	55a	the meaning of the words, the connections, and the responses to objections,
['BO_T02_D2672:55a-4']	rang la gces pa'i don du cung zad dbye //	rang la gces pa'i don du cung zad dbye //	55a	I will briefly analyze them for my own cherished purpose.
['BO_T02_D2672:55a-5']	de la gnod sbyin bdag po zhes bya ba ni phyag na rdo rje ste /	de la gnod sbyin bdag po zhes bya ba ni phyag na rdo rje ste /	55a	Here, the lord of yakṣas is Vajrapāṇi,
['BO_T02_D2672:55a-6']	gnod sbyin thams cad bya ba la mnga' gsol ba'i phyir ro //	gnod sbyin thams cad bya ba la mnga' gsol ba'i phyir ro //	55a	because he is appointed to act for all yakṣas.
['BO_T02_D2672:55a-7']	nyi ma stong gi gzi zhes bya ba ni sku dang thugs kyi yon tan la sbyar ro //	nyi ma stong gi gzi zhes bya ba ni sku dang thugs kyi yon tan la sbyar ro //	55a	The splendor of a thousand suns is applied to the qualities of body and mind.
['BO_T02_D2672:55a-8']	thugs rje zhes bya ba ni sems can thams cad la brtse bar dgongs pa'i don to //	thugs rje zhes bya ba ni sems can thams cad la brtse bar dgongs pa'i don to //	55a	Compassion means the meaning of being affectionate towards all sentient beings.
['BO_T02_D2672:55a-9']	rtse gcig yid gyur zhes bya ba ni de bzhin nyid la dgongs pa'i don to //	rtse gcig yid gyur zhes bya ba ni de bzhin nyid la dgongs pa'i don to //	55a	One-pointed mind means the meaning of suchness.
['BO_T02_D2672:55a-10']	bzhugs pa la zhes bya ba ni tshangs pa'i gnas pa la sogs pa ste thugs rjes zhes smos pa'i phyir ro //	bzhugs pa la zhes bya ba ni tshangs pa'i gnas pa la sogs pa ste thugs rjes zhes smos pa'i phyir ro //	55a	Abiding means the four Brahma abodes and so on, because compassion is mentioned.
['BO_T02_D2672:55a-11']	dpung bzangs tshul bzhin gus par phyag 'tshal nas //	dpung bzangs tshul bzhin gus par phyag 'tshal nas //	55a	Having properly and respectfully paid homage to the Good Army,
['BO_T02_D2672:55a-12', 'BO_T02_D2672:55a-13']	zhes bya ba ni shin tu dang bas mgo bos yab kyi zhabs la gtugs te phyag byas pa'i don to //🔽tshogs kun grub la zhus zhes bya ba ni sangs rgyas dang byang chub sems dpal la sogs pas /	zhes bya ba ni shin tu dang bas mgo bos yab kyi zhabs la gtugs te phyag byas pa'i don to // tshogs kun grub la zhus zhes bya ba ni sangs rgyas dang byang chub sems dpal la sogs pas /	55a	means having bowed one's head to the feet of the father with utmost faith, and having paid homage.
