segmentnr	original	analyzed	folio	translated
['BO_T15_D4331:116b-0']	@116b # // rgya gar skad du /	@116b # // rgya gar skad du /	116b	In Sanskrit:
['BO_T15_D4331:116b-1']	g'a th'a ko sha n'a ma /	g'a th'a ko sha n'a ma /	116b	Gāthākosa-nāma
['BO_T15_D4331:116b-2']	bod skad du /	bod skad du /	116b	In Tibetan:
['BO_T15_D4331:116b-3']	tshigs su bcad pa'i mdzod ces bya ba //	tshigs su bcad pa'i mdzod ces bya ba //	116b	The Treasury of Verses🔽Homage to youthful Mañjuśrī.
['BO_T15_D4331:116b-4', 'BO_T15_D4331:116b-5']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //🔽gang zhig rnam pa thams cad du //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo // gang zhig rnam pa thams cad du //	116b	I constantly pay homage to him🔽who is endowed with all good qualities in every way,
['BO_T15_D4331:116b-6']	yon tan kun ldan skyon spangs shing //	yon tan kun ldan skyon spangs shing //	116b	who is free from faults,
['BO_T15_D4331:116b-7', 'BO_T15_D4331:116b-8']	sa kun skyong ba gang yin la //🔽de la rtag tu phyag 'tshal lo //	sa kun skyong ba gang yin la // de la rtag tu phyag 'tshal lo //	116b	and who protects all beings.
['BO_T15_D4331:116b-9']	yon tan skyon dang glo bur mnyam /	yon tan skyon dang glo bur mnyam /	116b	Good qualities and faults are equal in terms of being adventitious.
['BO_T15_D4331:116b-10']	'di nyid 'jig rten goms pa ste //	'di nyid 'jig rten goms pa ste //	116b	This is the worldly consensus.🔽It is like vultures naturally gathering at a charnel ground
['BO_T15_D4331:116b-11']	ngang gis bya rgod dur khrod dang // ngang pa mtshor 'bab ji bzhin no //	ngang gis bya rgod dur khrod dang // ngang pa mtshor 'bab ji bzhin no //	116b	and geese naturally descending to a lake.
['BO_T15_D4331:116b-12']	'gro ba mi srun dus kun du //	'gro ba mi srun dus kun du //	116b	In all times of unruly beings,
['BO_T15_D4331:116b-13']	skye bo'i yon tan 'chab par byed //	skye bo'i yon tan 'chab par byed //	116b	the good qualities of people are concealed.🔽The jewels of good families
['BO_T15_D4331:116b-14']	rigs bzang po yi rin chen dag / kun gyi don du sba ba byed //	rigs bzang po yi rin chen dag / kun gyi don du sba ba byed //	116b	are hidden for the sake of everyone.
['BO_T15_D4331:116b-15']	sems can skyon dang 'dres na yang //	sems can skyon dang 'dres na yang //	116b	Even if beings are mixed with faults,
['BO_T15_D4331:116b-16', 'BO_T15_D4331:116b-17']	yon tan ldan pas yon tan blang //🔽chu las 'o ma 'byed pa yang //	yon tan ldan pas yon tan blang // chu las 'o ma 'byed pa yang //	116b	those with good qualities should take up good qualities.🔽Who other than geese knows
['BO_T15_D4331:116b-18']	ngang pa las gzhan su yis shes //	ngang pa las gzhan su yis shes //	116b	how to extract milk from water?
['BO_T15_D4331:116b-19']	mi srun 'gro la 'tshe ba dang // skyes mchog phan 'dogs ngoms pa med //	mi srun 'gro la 'tshe ba dang // skyes mchog phan 'dogs ngoms pa med //	116b	The wicked harm others, but the best of people are insatiable in helping others.
['BO_T15_D4331:116b-20']	mun pas sa steng snang ba min //	mun pas sa steng snang ba min //	116b	Darkness does not illuminate the earth.
['BO_T15_D4331:116b-21']	nyi mas rtag tu gsal bar byed //	nyi mas rtag tu gsal bar byed //	116b	The sun always makes it bright.
['BO_T15_D4331:117a-0']	mi srun gzhan la @117a * //	mi srun gzhan la @117a * //	117a	The wicked harm others, but the best of people are insatiable in helping others.
['BO_T15_D4331:117a-1', 'BO_T15_D4331:117a-2']	gnad gcod tshig /'phan mkhas de ni rigs smra min //🔽'di ltar dug ni gnod nus kyi //	gnad gcod tshig /'phan mkhas de ni rigs smra min // 'di ltar dug ni gnod nus kyi //	117a	A person who cuts to the quick with harsh words is not a wise speaker.
['BO_T15_D4331:117a-3', 'BO_T15_D4331:117a-4']	de ni phan par byed mi nus //🔽skye bo dam pa rab bsgrims te //	de ni phan par byed mi nus // skye bo dam pa rab bsgrims te //	117a	Poison can harm, but it cannot help.
['BO_T15_D4331:117a-5']	gzhan gyi skyon sbed smad rigs mtshungs //	gzhan gyi skyon sbed smad rigs mtshungs //	117a	A good person is very careful to conceal the faults of others and to praise those of the same status.
['BO_T15_D4331:117a-6']	'on kyang 'di gnyis khyad yod de //	'on kyang 'di gnyis khyad yod de //	117a	However, there is a difference between these two:
['BO_T15_D4331:117a-7']	skyes mchog sbed kyi smad rigs smra //	skyes mchog sbed kyi smad rigs smra //	117a	the best of people conceal their own faults and praise those of the same status.
['BO_T15_D4331:117a-8']	g-yo spyod skye bos rab gtses na //	g-yo spyod skye bos rab gtses na //	117a	When a person is tormented by deceit,
['BO_T15_D4331:117a-9']	lhag par des pa dran par 'gyur //	lhag par des pa dran par 'gyur //	117a	he becomes especially mindful of honesty.
['BO_T15_D4331:117a-10']	'jig rten nyi mas rab gdungs na //	'jig rten nyi mas rab gdungs na //	117a	When the world is scorched by the sun,
['BO_T15_D4331:117a-11']	lhag par zla ba mngon par 'dod //	lhag par zla ba mngon par 'dod //	117a	it especially longs for the moon.
['BO_T15_D4331:117a-12']	ngan pa pha rol 'byed brtson ltar //	ngan pa pha rol 'byed brtson ltar //	117a	Just as the wicked strive to divide others,
['BO_T15_D4331:117a-13', 'BO_T15_D4331:117a-14']	skye bo dam pa sdum de bzhin //🔽khab kyis rim gyis phug pa yi //	skye bo dam pa sdum de bzhin // khab kyis rim gyis phug pa yi //	117a	good people strive to unite them.
['BO_T15_D4331:117a-15']	bu ga skud pas 'gog par byed //	bu ga skud pas 'gog par byed //	117a	A hole made by a needle is gradually closed up by thread.
['BO_T15_D4331:117a-16']	pha rol gtses mthong ngan pa dag / dga' bar 'gyur gyi stod rigs min //	pha rol gtses mthong ngan pa dag / dga' bar 'gyur gyi stod rigs min //	117a	When they see others being harmed, evil people are delighted, not when they are praised.
['BO_T15_D4331:117a-17']	lcags las byas pa'i mtshon cha dag / phal cher g-yul ngor spyod pa bzhin //	lcags las byas pa'i mtshon cha dag / phal cher g-yul ngor spyod pa bzhin //	117a	Weapons made of iron are mostly used in battle.
['BO_T15_D4331:117a-18']	skye bo ngan pas smad par shes //	skye bo ngan pas smad par shes //	117a	You should know that evil people are despised.
['BO_T15_D4331:117a-19']	skye bo dam pas legs bsngags shes //	skye bo dam pas legs bsngags shes //	117a	You should know that good people are praised by holy beings.
['BO_T15_D4331:117a-20']	dgun gyi dus na skam par byed //	dgun gyi dus na skam par byed //	117a	In winter, they dry out.
['BO_T15_D4331:117a-21', 'BO_T15_D4331:117a-22']	dpyid nyin nags tshal kha yang 'bu //🔽snod dag lhag par 'dug pa yang //	dpyid nyin nags tshal kha yang 'bu // snod dag lhag par 'dug pa yang //	117a	In spring, the forest sprouts leaves.🔽Even if a vessel is completely full,
['BO_T15_D4331:117a-23', 'BO_T15_D4331:117a-24']	'tshe khengs rtsub pa'i rang bzhin gyi //🔽dus na bdag nyid chen po pas //	'tshe khengs rtsub pa'i rang bzhin gyi // dus na bdag nyid chen po pas //	117a	it can still accommodate a drop of oil.🔽But when the time is right,
['BO_T15_D4331:117a-25']	spyi rtol can dag phal cher bkur //	spyi rtol can dag phal cher bkur //	117a	even the most arrogant people are honored by great beings.
['BO_T15_D4331:117a-26']	dam pa sdig pa chung yang spong //	dam pa sdig pa chung yang spong //	117a	The holy avoid even the slightest sin.
['BO_T15_D4331:117a-27']	ngan pa rnams ni che yang min //	ngan pa rnams ni che yang min //	117a	The wicked do not avoid even a great sin.
['BO_T15_D4331:117a-28']	mig ni rdul yang 'dzem par byed //	mig ni rdul yang 'dzem par byed //	117a	The eye is careful not to touch even dust.
['BO_T15_D4331:117a-29']	lag pa me lcer reg par byed //	lag pa me lcer reg par byed //	117a	The hand touches a flame.🔽The low-born are over-confident about their status;
['BO_T15_D4331:117a-30']	smad rigs go 'phang bstod drags dang // gzhung ngan phan btags mi sems te //	smad rigs go 'phang bstod drags dang // gzhung ngan phan btags mi sems te //	117a	the wicked do not appreciate help.
['BO_T15_D4331:117a-31']	gyen du mi gtsang zas gtor na //	gyen du mi gtsang zas gtor na //	117a	If you throw dirty food up into the air,
['BO_T15_D4331:117a-32']	thog mar mgo la 'bab par 'gyur //	thog mar mgo la 'bab par 'gyur //	117a	it will land on your own head.
['BO_T15_D4331:117a-33']	rigs shing 'os pa'i 'gron po la //	rigs shing 'os pa'i 'gron po la //	117a	To suitable guests,🔽
['BO_T15_D4331:117a-34']	dpyang thag bcad pa 'byung 'gyur gyi //	dpyang thag bcad pa 'byung 'gyur gyi //	117a	But the rope is cut for a guest who is appropriate and suitable.
['BO_T15_D4331:117a-35']	thang skyed bzang po ma yin te //	thang skyed bzang po ma yin te //	117a	It is not a good field for the growth of a crop,
['BO_T15_D4331:117a-36']	mi srun pa yi skra sen bzhin //	mi srun pa yi skra sen bzhin //	117a	but it is like the hair and nails of a wicked person.🔽It is proper for the best to be born from the best,🔽and for the worst to be born from the worst. Darkness is produced from a cave,
['BO_T15_D4331:117a-37']	mchog las mchog dag skye ba dang // dman las dman skyed de rigs te phug la brten nas mun pa dang // thang la zla zer 'bab par byed //	mchog las mchog dag skye ba dang // dman las dman skyed de rigs te phug la brten nas mun pa dang // thang la zla zer 'bab par byed //	117a	and moonlight descends to the plain.
['BO_T15_D4331:117a-38']	ngan pa ji ltar 'phang mtho yang //	ngan pa ji ltar 'phang mtho yang //	117a	No matter how high an evil person rises,
['BO_T15_D4331:117a-39', 'BO_T15_D4331:117a-40']	rigs ldan rgud pas zil gyis gnon //🔽rigs ldan nor bu nyams mdun du ;	rigs ldan rgud pas zil gyis gnon // rigs ldan nor bu nyams mdun du ;	117a	he is outshined by a noble person in decline.🔽A fake jewel does not shine
['BO_T15_D4331:117a-41']	/ bcos ma'i nor bus gzi ma byin //	/ bcos ma'i nor bus gzi ma byin //	117a	in the presence of a genuine jewel.🔽The fame of a person with good qualities
['BO_T15_D4331:117a-42']	yon tan ldan pa'i grags pa dag / phyogs bcur grags pas sgra grags tshul //	yon tan ldan pa'i grags pa dag / phyogs bcur grags pas sgra grags tshul //	117a	is proclaimed by the fame that spreads in the ten directions.
['BO_T15_D4331:117a-43']	g-ya' dang ldan pa'i me long gis //	g-ya' dang ldan pa'i me long gis //	117a	A mirror with tarnish
['BO_T15_D4331:117a-44']	gzugs brnyan byung la dga' ba med //	gzugs brnyan byung la dga' ba med //	117a	does not delight in the appearance of a reflection.🔽The sun sets in the ocean,
['BO_T15_D4331:117a-45']	nyi ma rgya mtshor nub pa dang // zla ba bri yang gzhan mi 'gyur //	nyi ma rgya mtshor nub pa dang // zla ba bri yang gzhan mi 'gyur //	117a	and the moon wanes, but not so with the good.
['BO_T15_D4331:117b-0']	yon tan @117b ldan pa rgud gyur kyang //	yon tan @117b ldan pa rgud gyur kyang //	117b	Even when a good person is in decline,
['BO_T15_D4331:117b-1']	nam du'ang che ba nyid mi nyams //	nam du'ang che ba nyid mi nyams //	117b	his greatness is never diminished.
